pair_offset,source_row,inserted_count,cosine_similarity
5,226,24,0.7259947061538696
5,226,25,0.7254493832588196
5,226,26,0.7249194979667664
5,226,27,0.7243907451629639
5,226,28,0.7238825559616089
5,226,29,0.7234120965003967
5,226,30,0.7229589819908142
6,242,0,0.6051056385040283
6,242,1,0.6689795255661011
6,242,2,0.6975749731063843
6,242,3,0.7120190262794495
6,242,4,0.7213714122772217
6,242,5,0.7272802591323853
6,242,6,0.7311139106750488
6,242,7,0.7328442335128784
6,242,8,0.7335994243621826
6,242,9,0.7344405055046082
6,242,10,0.7343395948410034
6,242,11,0.7337604761123657
6,242,12,0.7328526973724365
6,242,13,0.7316712141036987
6,242,14,0.7304266691207886
6,242,15,0.7290734052658081
6,242,16,0.7276828289031982
6,242,17,0.7262532711029053
6,242,18,0.7248826622962952
6,242,19,0.7236270904541016
6,242,20,0.7223228216171265
6,242,21,0.7210733294487
6,242,22,0.7198771834373474
6,242,23,0.7187728881835938
6,242,24,0.7177858352661133
6,242,25,0.716910183429718
6,242,26,0.7161055207252502
6,242,27,0.7153894305229187
6,242,28,0.7147380113601685
6,242,29,0.7141311168670654
6,242,30,0.7135468125343323
7,313,0,0.6420208215713501
7,313,1,0.7062585353851318
7,313,2,0.7116820812225342
7,313,3,0.7194961905479431
7,313,4,0.7253090143203735
7,313,5,0.728809118270874
7,313,6,0.7305284738540649
7,313,7,0.7313693761825562
7,313,8,0.7314090728759766
7,313,9,0.7311872839927673
7,313,10,0.7311748266220093
7,313,11,0.7309718132019043
7,313,12,0.730703592300415
7,313,13,0.7302688360214233
7,313,14,0.7297120690345764
7,313,15,0.7288686037063599
7,313,16,0.727901041507721
7,313,17,0.7270318865776062
7,313,18,0.7261285781860352
7,313,19,0.7252880334854126
7,313,20,0.7244101166725159
7,313,21,0.723603367805481
7,313,22,0.7228856682777405
7,313,23,0.722193717956543
7,313,24,0.7214639186859131
7,313,25,0.7207069396972656
7,313,26,0.7199631929397583
7,313,27,0.7192344665527344
7,313,28,0.7184928059577942
7,313,29,0.7178632020950317
7,313,30,0.7171828746795654
8,363,0,0.6680173873901367
8,363,1,0.7174508571624756
8,363,2,0.7400130033493042
8,363,3,0.7558422684669495
8,363,4,0.7678802609443665
8,363,5,0.7758089303970337
