pool_index,rank,token_id,literal,raw_vocab,category,component_ids,objective,constraint_violation,feasible,core_feasible,absolute_escape_q05,relative_outward_q05,escape_rate,compact_radius_q95,triggered_pairwise_mean,triggered_pairwise_q05,all_cluster_clearance_q05,blank_region_cluster_feasible,violation_absolute_escape,violation_relative_outward,violation_escape_coverage,violation_compact_radius,per_mode_metrics_json,pool_source
19,8,8182, consistently,▁consistently,OK,"(8182,)",-0.7695681174083775,10.532157874545772,False,False,-0.1319809228815581,-0.0102562117882166,0.140625,0.6273309827386027,0.7058034410851272,0.6394193927591406,-0.1319809228815581,False,7.599046144077906,1.5128105894108346,0.8519736842105263,0.5683274568465065,"[{""absolute_escape_q05"": -0.13198092288155813, ""relative_outward_q05"": -0.01025621178821669, ""escape_rate"": 0.140625, ""compact_radius_q95"": 0.6116940410225891, ""triggered_pairwise_mean"": 0.7126041145651608, ""triggered_pairwise_q05"": 0.647009901272678, ""all_cluster_clearance_q05"": -0.13198092288155813, ""center_norm_pre_normalization"": 0.8454876671593486}, {""absolute_escape_q05"": -0.11872464864768206, ""relative_outward_q05"": -0.004801800869141853, ""escape_rate"": 0.1484375, ""compact_radius_q95"": 0.6273309827386027, ""triggered_pairwise_mean"": 0.714240683468377, ""triggered_pairwise_q05"": 0.6433611939620469, ""all_cluster_clearance_q05"": -0.11872464864768206, ""center_norm_pre_normalization"": 0.8464473867152656}, {""absolute_escape_q05"": -0.13103050452671278, ""relative_outward_q05"": -0.009766866429726911, ""escape_rate"": 0.1484375, ""compact_radius_q95"": 0.6240911889434774, ""triggered_pairwise_mean"": 0.7058034410851272, ""triggered_pairwise_q05"": 0.6394193927591406, ""all_cluster_clearance_q05"": -0.13103050452671278, ""center_norm_pre_normalization"": 0.8414878799371248}]",escape
20,19,29061, Pokemon,▁Pokemon,OK,"(29061,)",-0.7331477887640373,10.704725740288936,False,False,-0.1320786757141435,-0.0143232845065745,0.078125,0.5867458285433192,0.747663122045772,0.6788333423787353,-0.1320786757141435,False,7.6039337857071745,1.7161642253287264,0.9177631578947368,0.466864571358298,"[{""absolute_escape_q05"": -0.1320786757141435, ""relative_outward_q05"": -0.014298495023014104, ""escape_rate"": 0.1171875, ""compact_radius_q95"": 0.5867458285433192, ""triggered_pairwise_mean"": 0.748290231692013, ""triggered_pairwise_q05"": 0.6813697609234, ""all_cluster_clearance_q05"": -0.1320786757141435, ""center_norm_pre_normalization"": 0.8661736053617598}, {""absolute_escape_q05"": -0.12306907015237736, ""relative_outward_q05"": -0.012340715666433038, ""escape_rate"": 0.078125, ""compact_radius_q95"": 0.5600543852804409, ""triggered_pairwise_mean"": 0.7696885102280941, ""triggered_pairwise_q05"": 0.704937261585345, ""all_cluster_clearance_q05"": -0.12306907015237736, ""center_norm_pre_normalization"": 0.8783437932806357}, {""absolute_escape_q05"": -0.12581950150654364, ""relative_outward_q05"": -0.01432328450657453, ""escape_rate"": 0.1015625, ""compact_radius_q95"": 0.5800270793651436, ""triggered_pairwise_mean"": 0.747663122045772, ""triggered_pairwise_q05"": 0.6788333423787353, ""all_cluster_clearance_q05"": -0.12581950150654364, ""center_norm_pre_normalization"": 0.8658143590246002}]",compact+escape+pareto
21,136,31344, Strawberry,▁Strawberry,OK,"(31344,)",-0.7644775561037065,11.141805444455606,False,False,-0.1322528021266277,-0.0213556405655944,0.0625,0.6108691134114844,0.7383094170017864,0.6662202688291551,-0.1322528021266277,False,7.612640106331385,2.067782028279721,0.9342105263157896,0.527172783528711,"[{""absolute_escape_q05"": -0.1322528021266277, ""relative_outward_q05"": -0.018333241784389862, ""escape_rate"": 0.078125, ""compact_radius_q95"": 0.6042315597824529, ""triggered_pairwise_mean"": 0.7383094170017864, ""triggered_pairwise_q05"": 0.6686422804021643, ""all_cluster_clearance_q05"": -0.1322528021266277, ""center_norm_pre_normalization"": 0.860438187832292}, {""absolute_escape_q05"": -0.13175224649023567, ""relative_outward_q05"": -0.021355640565594417, ""escape_rate"": 0.0625, ""compact_radius_q95"": 0.5920181512488444, ""triggered_pairwise_mean"": 0.7514021357874195, ""triggered_pairwise_q05"": 0.6817911933495081, ""all_cluster_clearance_q05"": -0.13175224649023567, ""center_norm_pre_normalization"": 0.8679540926648353}, {""absolute_escape_q05"": -0.1286392984518557, ""relative_outward_q05"": -0.016861620661001143, ""escape_rate"": 0.0859375, ""compact_radius_q95"": 0.6108691134114844, ""triggered_pairwise_mean"": 0.7395854425996217, ""triggered_pairwise_q05"": 0.6662202688291551, ""all_cluster_clearance_q05"": -0.1286392984518557, ""center_norm_pre_normalization"": 0.8611735781474262}]",escape
22,36,28684, cybersecurity,▁cybersecurity,OK,"(28684,)",-0.7382223320700971,10.78990265020716,False,False,-0.132582989740265,-0.0165569987147005,0.1328125,0.5890823436151316,0.749794998963138,0.6818785944274489,-0.132582989740265,False,7.629149487013254,1.827849935735025,0.8601973684210527,0.4727058590378288,"[{""absolute_escape_q05"": -0.13258298974026508, ""relative_outward_q05"": -0.016556998714700503, ""escape_rate"": 0.171875, ""compact_radius_q95"": 0.5697803385852171, ""triggered_pairwise_mean"": 0.7562716539075689, ""triggered_pairwise_q05"": 0.6957006088740291, ""all_cluster_clearance_q05"": -0.13258298974026508, ""center_norm_pre_normalization"": 0.8707328993603524}, {""absolute_escape_q05"": -0.12237294524265714, ""relative_outward_q05"": -0.012209855167623213, ""escape_rate"": 0.1328125, ""compact_radius_q95"": 0.5434163740486467, ""triggered_pairwise_mean"": 0.7747691090643916, ""triggered_pairwise_q05"": 0.7174821241452068, ""all_cluster_clearance_q05"": -0.12237294524265714, ""center_norm_pre_normalization"": 0.8812086731990517}, {""absolute_escape_q05"": -0.1221721417413598, ""relative_outward_q05"": -0.013225873948170758, ""escape_rate"": 0.1484375, ""compact_radius_q95"": 0.5890823436151316, ""triggered_pairwise_mean"": 0.749794998963138, ""triggered_pairwise_q05"": 0.6818785944274489, ""all_cluster_clearance_q05"": -0.1221721417413598, ""center_norm_pre_normalization"": 0.8670350199901785}]",compact+escape
23,242,25661, strawberries,▁strawberries,OK,"(25661,)",-0.7593196367793335,11.277518727731504,False,False,-0.132695840094857,-0.0245605843703842,0.0859375,0.6020632123140922,0.7586238694290329,0.6808721922645051,-0.132695840094857,False,7.634792004742849,2.2280292185192137,0.9095394736842104,0.5051580307852305,"[{""absolute_escape_q05"": -0.13139775506749873, ""relative_outward_q05"": -0.021376980438192493, ""escape_rate"": 0.109375, ""compact_radius_q95"": 0.5781539126651015, ""triggered_pairwise_mean"": 0.7615412681029897, ""triggered_pairwise_q05"": 0.6935867256961813, ""all_cluster_clearance_q05"": -0.13139775506749873, ""center_norm_pre_normalization"": 0.8737300654865103}, {""absolute_escape_q05"": -0.132695840094857, ""relative_outward_q05"": -0.024560584370384272, ""escape_rate"": 0.0859375, ""compact_radius_q95"": 0.5675198531692877, ""triggered_pairwise_mean"": 0.769231736562227, ""triggered_pairwise_q05"": 0.7010682865478544, ""all_cluster_clearance_q05"": -0.132695840094857, ""center_norm_pre_normalization"": 0.878085766826169}, {""absolute_escape_q05"": -0.13222359907368675, ""relative_outward_q05"": -0.020019490489895386, ""escape_rate"": 0.09375, ""compact_radius_q95"": 0.6020632123140922, ""triggered_pairwise_mean"": 0.7586238694290329, ""triggered_pairwise_q05"": 0.6808721922645051, ""all_cluster_clearance_q05"": -0.13222359907368675, ""center_norm_pre_normalization"": 0.8720720272996201}]",compact+escape
24,124,17385, museums,▁museums,OK,"(17385,)",-0.7791736315683185,11.125402610560736,False,False,-0.1329549313510765,-0.0210928826114262,0.1328125,0.6251258176058156,0.7244443545672542,0.6519715192430475,-0.1329549313510765,False,7.647746567553827,2.054644130571315,0.8601973684210527,0.562814544014539,"[{""absolute_escape_q05"": -0.13295493135107658, ""relative_outward_q05"": -0.017029809284199737, ""escape_rate"": 0.15625, ""compact_radius_q95"": 0.6013373204935097, ""triggered_pairwise_mean"": 0.7375793256250968, ""triggered_pairwise_q05"": 0.6707265850523624, ""all_cluster_clearance_q05"": -0.13295493135107658, ""center_norm_pre_normalization"": 0.8600171437045777}, {""absolute_escape_q05"": -0.1310166703087589, ""relative_outward_q05"": -0.015169722956960141, ""escape_rate"": 0.15625, ""compact_radius_q95"": 0.6017328841573447, ""triggered_pairwise_mean"": 0.7420693630665564, ""triggered_pairwise_q05"": 0.6706013113090226, ""all_cluster_clearance_q05"": -0.1310166703087589, ""center_norm_pre_normalization"": 0.8626032961332666}, {""absolute_escape_q05"": -0.12910146679644754, ""relative_outward_q05"": -0.021092882611426295, ""escape_rate"": 0.1328125, ""compact_radius_q95"": 0.6251258176058156, ""triggered_pairwise_mean"": 0.7244443545672542, ""triggered_pairwise_q05"": 0.6519715192430475, ""all_cluster_clearance_q05"": -0.12910146679644754, ""center_norm_pre_normalization"": 0.8524066713718699}]",escape
25,46,17335, gardening,▁gardening,OK,"(17335,)",-0.7597419657633375,10.867518012486125,False,False,-0.133097078773645,-0.0156786540390727,0.09375,0.6109662329506198,0.7344075134833962,0.6644327695602334,-0.133097078773645,False,7.65485393868225,1.7839327019536375,0.9013157894736842,0.5274155823765494,"[{""absolute_escape_q05"": -0.13309707877364502, ""relative_outward_q05"": -0.009294770207249642, ""escape_rate"": 0.09375, ""compact_radius_q95"": 0.5928286034621169, ""triggered_pairwise_mean"": 0.744407572249139, ""triggered_pairwise_q05"": 0.6760054687577374, ""all_cluster_clearance_q05"": -0.13309707877364502, ""center_norm_pre_normalization"": 0.8639469824130278}, {""absolute_escape_q05"": -0.1297921687203544, ""relative_outward_q05"": -0.014713919128250513, ""escape_rate"": 0.1015625, ""compact_radius_q95"": 0.5855255361982673, ""triggered_pairwise_mean"": 0.7558044908465106, ""triggered_pairwise_q05"": 0.688731647291827, ""all_cluster_clearance_q05"": -0.1297921687203544, ""center_norm_pre_normalization"": 0.8704666959133588}, {""absolute_escape_q05"": -0.12645591945947338, ""relative_outward_q05"": -0.015678654039072756, ""escape_rate"": 0.109375, ""compact_radius_q95"": 0.6109662329506198, ""triggered_pairwise_mean"": 0.7344075134833962, ""triggered_pairwise_q05"": 0.6644327695602334, ""all_cluster_clearance_q05"": -0.12645591945947338, ""center_norm_pre_normalization"": 0.8581855598434224}]",escape
26,247,5839, none,▁none,OK,"(5839,)",-0.7873041011497437,11.28499741399579,False,False,-0.1331543719280682,-0.0274611472534355,0.296875,0.6266885819682398,0.7038411699196754,0.6366121261463116,-0.1358512299414276,False,7.657718596403414,2.373057362671776,0.6875,0.5667214549205996,"[{""absolute_escape_q05"": -0.13261191559119087, ""relative_outward_q05"": -0.012086806762748493, ""escape_rate"": 0.296875, ""compact_radius_q95"": 0.6233597942938455, ""triggered_pairwise_mean"": 0.7127373285723763, ""triggered_pairwise_q05"": 0.6436366393017113, ""all_cluster_clearance_q05"": -0.13585122994142768, ""center_norm_pre_normalization"": 0.8455658274516995}, {""absolute_escape_q05"": -0.1324614699395164, ""relative_outward_q05"": -0.016561724325166175, ""escape_rate"": 0.3984375, ""compact_radius_q95"": 0.6216237725414812, ""triggered_pairwise_mean"": 0.7196701487810595, ""triggered_pairwise_q05"": 0.6535011614984538, ""all_cluster_clearance_q05"": -0.1324614699395164, ""center_norm_pre_normalization"": 0.8496235791481017}, {""absolute_escape_q05"": -0.13315437192806828, ""relative_outward_q05"": -0.027461147253435517, ""escape_rate"": 0.296875, ""compact_radius_q95"": 0.6266885819682398, ""triggered_pairwise_mean"": 0.7038411699196754, ""triggered_pairwise_q05"": 0.6366121261463116, ""all_cluster_clearance_q05"": -0.13342811494729057, ""center_norm_pre_normalization"": 0.840330239377527}]",escape
27,49,16844, incentives,▁incentives,OK,"(16844,)",-0.7710559291346291,10.8997245011695,False,False,-0.133314385301091,-0.0164095580654747,0.1328125,0.6213319857680633,0.7204998631991765,0.6448528931839338,-0.133314385301091,False,7.665719265054554,1.8204779032737368,0.8601973684210527,0.553329964420158,"[{""absolute_escape_q05"": -0.13331438530109108, ""relative_outward_q05"": -0.013811943455382957, ""escape_rate"": 0.1328125, ""compact_radius_q95"": 0.6016722946750385, ""triggered_pairwise_mean"": 0.7330398309432101, ""triggered_pairwise_q05"": 0.6666508651414613, ""all_cluster_clearance_q05"": -0.13331438530109108, ""center_norm_pre_normalization"": 0.8573945752986951}, {""absolute_escape_q05"": -0.12063392754439967, ""relative_outward_q05"": -0.016409558065474738, ""escape_rate"": 0.1328125, ""compact_radius_q95"": 0.6202466277514347, ""triggered_pairwise_mean"": 0.7314779467919494, ""triggered_pairwise_q05"": 0.6572737752656889, ""all_cluster_clearance_q05"": -0.12063392754439967, ""center_norm_pre_normalization"": 0.8564903827066475}, {""absolute_escape_q05"": -0.12722895433898637, ""relative_outward_q05"": -0.014302291130850485, ""escape_rate"": 0.140625, ""compact_radius_q95"": 0.6213319857680633, ""triggered_pairwise_mean"": 0.7204998631991765, ""triggered_pairwise_q05"": 0.6448528931839338, ""all_cluster_clearance_q05"": -0.12722895433898637, ""center_norm_pre_normalization"": 0.8501079098700205}]",escape
28,31,373, always,▁always,OK,"(373,)",-0.7759519064909903,10.774544404588577,False,False,-0.1334912132460841,-0.0129934162595789,0.1171875,0.6294672769853272,0.7057828800730962,0.63869089989929,-0.1334912132460841,False,7.674560662304207,1.649670812978946,0.8766447368421053,0.573668192463318,"[{""absolute_escape_q05"": -0.13349121324608415, ""relative_outward_q05"": -0.01001611186232976, ""escape_rate"": 0.1171875, ""compact_radius_q95"": 0.6183006386266499, ""triggered_pairwise_mean"": 0.7089216112298574, ""triggered_pairwise_q05"": 0.6419791964588636, ""all_cluster_clearance_q05"": -0.13349121324608415, ""center_norm_pre_normalization"": 0.8433241734836113}, {""absolute_escape_q05"": -0.10924238199288776, ""relative_outward_q05"": -0.004532277277142715, ""escape_rate"": 0.1953125, ""compact_radius_q95"": 0.6294672769853272, ""triggered_pairwise_mean"": 0.7159704811435762, ""triggered_pairwise_q05"": 0.6440109065448892, ""all_cluster_clearance_q05"": -0.11225575162321613, ""center_norm_pre_normalization"": 0.8474605962403661}, {""absolute_escape_q05"": -0.12831556214090317, ""relative_outward_q05"": -0.012993416259578918, ""escape_rate"": 0.1328125, ""compact_radius_q95"": 0.6255600692945729, ""triggered_pairwise_mean"": 0.7057828800730962, ""triggered_pairwise_q05"": 0.63869089989929, ""all_cluster_clearance_q05"": -0.12831556214090317, ""center_norm_pre_normalization"": 0.8414757582807912}]",escape
29,182,27777, Autism,▁Autism,OK,"(27777,)",-0.7485619700584529,11.206110663281205,False,False,-0.1335178354919552,-0.0228014542859576,0.0859375,0.5922426802805402,0.7506521929009519,0.6770583072787121,-0.1335178354919552,False,7.675891774597761,2.14007271429788,0.9095394736842104,0.4806067007013503,"[{""absolute_escape_q05"": -0.13246444050720543, ""relative_outward_q05"": -0.01988003435670824, ""escape_rate"": 0.0859375, ""compact_radius_q95"": 0.5740034151690844, ""triggered_pairwise_mean"": 0.7561506013114409, ""triggered_pairwise_q05"": 0.6920811875876667, ""all_cluster_clearance_q05"": -0.13246444050720543, ""center_norm_pre_normalization"": 0.8706639277563504}, {""absolute_escape_q05"": -0.12962261613729453, ""relative_outward_q05"": -0.0228014542859576, ""escape_rate"": 0.0859375, ""compact_radius_q95"": 0.5419875666738369, ""triggered_pairwise_mean"": 0.7744841791169307, ""triggered_pairwise_q05"": 0.7193181472524811, ""all_cluster_clearance_q05"": -0.12962261613729453, ""center_norm_pre_normalization"": 0.8810482517323146}, {""absolute_escape_q05"": -0.13351783549195523, ""relative_outward_q05"": -0.01920878710945259, ""escape_rate"": 0.109375, ""compact_radius_q95"": 0.5922426802805402, ""triggered_pairwise_mean"": 0.7506521929009519, ""triggered_pairwise_q05"": 0.6770583072787121, ""all_cluster_clearance_q05"": -0.13351783549195523, ""center_norm_pre_normalization"": 0.8675253443323121}]",compact+escape
30,28,16312, 1975,▁1975,OK,"(16312,)",-0.7664464551327981,10.75990861630712,False,False,-0.1336254193878931,-0.0127051147849903,0.1015625,0.6201159209599145,0.7237958273074582,0.6523612278426554,-0.1336254193878931,False,7.6812709693946575,1.6352557392495186,0.8930921052631579,0.5502898023997862,"[{""absolute_escape_q05"": -0.13362541938789316, ""relative_outward_q05"": -0.008837591129543321, ""escape_rate"": 0.109375, ""compact_radius_q95"": 0.5973155792042136, ""triggered_pairwise_mean"": 0.7249541838795364, ""triggered_pairwise_q05"": 0.6603088694331046, ""all_cluster_clearance_q05"": -0.13362541938789316, ""center_norm_pre_normalization"": 0.8527033363150487}, {""absolute_escape_q05"": -0.12419493696457166, ""relative_outward_q05"": -0.00937262314262535, ""escape_rate"": 0.1015625, ""compact_radius_q95"": 0.5973350278030904, ""triggered_pairwise_mean"": 0.7398174214433249, ""triggered_pairwise_q05"": 0.6719759740931127, ""all_cluster_clearance_q05"": -0.12419493696457166, ""center_norm_pre_normalization"": 0.8613072031559362}, {""absolute_escape_q05"": -0.12793924894734857, ""relative_outward_q05"": -0.012705114784990373, ""escape_rate"": 0.1015625, ""compact_radius_q95"": 0.6201159209599145, ""triggered_pairwise_mean"": 0.7237958273074582, ""triggered_pairwise_q05"": 0.6523612278426554, ""all_cluster_clearance_q05"": -0.12793924894734857, ""center_norm_pre_normalization"": 0.852029150181439}]",escape
31,981,28022, seldom,▁seldom,OK,"(28022,)",-0.7887391476212302,11.630661626928612,False,False,-0.1338405097476077,-0.0291289765677775,0.078125,0.6257696613058449,0.7186541756103331,0.6532547149676297,-0.1338405097476077,False,7.692025487380385,2.4564488283888783,0.9177631578947368,0.5644241532646121,"[{""absolute_escape_q05"": -0.13384050974760772, ""relative_outward_q05"": -0.029128976567777562, ""escape_rate"": 0.078125, ""compact_radius_q95"": 0.6014940008719696, ""triggered_pairwise_mean"": 0.7334648414944066, ""triggered_pairwise_q05"": 0.6675664739123497, ""all_cluster_clearance_q05"": -0.13384050974760772, ""center_norm_pre_normalization"": 0.8576404536646983}, {""absolute_escape_q05"": -0.12078598958315506, ""relative_outward_q05"": -0.0180600093607665, ""escape_rate"": 0.1796875, ""compact_radius_q95"": 0.6093999182395264, ""triggered_pairwise_mean"": 0.7302830892429791, ""triggered_pairwise_q05"": 0.6650177122841558, ""all_cluster_clearance_q05"": -0.12078598958315506, ""center_norm_pre_normalization"": 0.8557980211657574}, {""absolute_escape_q05"": -0.12344483094546572, ""relative_outward_q05"": -0.02445231158935424, ""escape_rate"": 0.171875, ""compact_radius_q95"": 0.6257696613058449, ""triggered_pairwise_mean"": 0.7186541756103331, ""triggered_pairwise_q05"": 0.6532547149676297, ""all_cluster_clearance_q05"": -0.12344483094546572, ""center_norm_pre_normalization"": 0.8490301468105117}]",escape
